Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C,s-matyukevich | raspberry-pi-os,147465,65557,213022,69.23,30.77,432994,291793,724787,59.74,40.26,8938,798,9736,91.80,8.20
C,zmap | zmap,82235,14681,96916,84.85,15.15,312960,58164,371124,84.33,15.67,12731,1667,14398,88.42,11.58
C,OpenVPN | openvpn,415895,160780,576675,72.12,27.88,1694938,669081,2364019,71.70,28.30,85165,20856,106021,80.33,19.67
C,Genymobile | scrcpy,23033,11288,34321,67.11,32.89,103551,43937,147488,70.21,29.79,4831,1319,6150,78.55,21.45
C,krakjoe | pthreads,38755,13617,52372,74.00,26.00,181690,36444,218134,83.29,16.71,6186,909,7095,87.19,12.81
C,netdata | netdata,419342,88173,507515,82.63,17.37,1846204,284436,2130640,86.65,13.35,61880,6576,68456,90.39,9.61
C,radare | radare2,4553484,732961,5286445,86.14,13.86,16301508,2955918,19257426,84.65,15.35,631278,68568,699846,90.20,9.80
C,pervognsen | bitwise,55323,979,56302,98.26,1.74,199882,2456,202338,98.79,1.21,8450,99,8549,98.84,1.16
C,visit1985 | mdp,12496,5245,17741,70.44,29.56,38167,20893,59060,64.62,35.38,1899,665,2564,74.06,25.94
C,shadowsocks | ChinaDNS,5829,383,6212,93.83,6.17,20680,1440,22120,93.49,6.51,1026,40,1066,96.25,3.75
C,nodejs | http-parser,29064,5727,34791,83.54,16.46,123573,21807,145380,85.00,15.00,6131,704,6835,89.70,10.30
