Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,HangfireIO | Hangfire,242787,94317,337104,72.02,27.98,1223224,388478,1611702,75.90,24.10,42112,10094,52206,80.67,19.33
C#,dotnet | corert,2767789,1260762,4028551,68.70,31.30,12408069,5220749,17628818,70.39,29.61,452046,107802,559848,80.74,19.26
C#,kevin-montrose | Jil,514833,26871,541704,95.04,4.96,1987200,95374,2082574,95.42,4.58,61876,2601,64477,95.97,4.03
C#,Wox-launcher | Wox,63202,7123,70325,89.87,10.13,271630,29514,301144,90.20,9.80,11898,901,12799,92.96,7.04
C#,icsharpcode | ILSpy,975888,345466,1321354,73.86,26.14,4332236,1436039,5768275,75.10,24.90,149111,33251,182362,81.77,18.23
C#,elastic | elasticsearch-net,1400819,444133,1844952,75.93,24.07,6155507,1975479,8130986,75.70,24.30,180208,36590,216798,83.12,16.88
C#,dotnet | roslyn,12191041,3263310,15454351,78.88,21.12,79728539,12620416,92348955,86.33,13.67,2601220,260737,2861957,90.89,9.11
C#,Microsoft | PTVS,1418318,461007,1879325,75.47,24.53,6891775,2007716,8899491,77.44,22.56,216016,51125,267141,80.86,19.14
C#,hbons | SparkleShare,70128,13634,83762,83.72,16.28,314680,56762,371442,84.72,15.28,10473,1327,11800,88.75,11.25
C#,VsVim | VsVim,539887,97114,637001,84.75,15.25,2327958,386481,2714439,85.76,14.24,86475,12360,98835,87.49,12.51
C#,dotnet-state-machine | stateless,53411,23016,76427,69.88,30.12,218399,95300,313699,69.62,30.38,7072,2182,9254,76.42,23.58
C#,shadowsocksr-backup | shadowsocksr-csharp,196509,44867,241376,81.41,18.59,729368,178116,907484,80.37,19.63,31185,5315,36500,85.44,14.56
C#,NickeManarin | ScreenToGif,276507,79183,355690,77.74,22.26,1168200,306464,1474664,79.22,20.78,42242,9113,51355,82.25,17.75
C#,MassTransit | MassTransit,965078,575580,1540658,62.64,37.36,4893438,2431756,7325194,66.80,33.20,167146,57907,225053,74.27,25.73
C#,itinance | react-native-fs,13481,1263,14744,91.43,8.57,51647,5501,57148,90.37,9.63,1889,277,2166,87.21,12.79
C#,NancyFx | Nancy,430398,207303,637701,67.49,32.51,1994842,806480,2801322,71.21,28.79,69733,23143,92876,75.08,24.92
C#,Microsoft | msbuild,2422884,1270309,3693193,65.60,34.40,14502124,5208979,19711103,73.57,26.43,425115,134654,559769,75.94,24.06
C#,HearthSim | Hearthstone-Deck-Tracker,288397,11994,300391,96.01,3.99,1260978,49528,1310506,96.22,3.78,44624,1380,46004,97.00,3.00
C#,AvaloniaUI | Avalonia,869247,306889,1176136,73.91,26.09,3723710,1206434,4930144,75.53,24.47,157699,32252,189951,83.02,16.98
C#,umbraco | Umbraco-CMS,1611780,638703,2250483,71.62,28.38,7268692,2523769,9792461,74.23,25.77,231009,66030,297039,77.77,22.23
C#,JasonGT | NorthwindTraders,156156,319,156475,99.80,0.20,1239920,1510,1241430,99.88,0.12,20416,42,20458,99.79,0.21
C#,JanKallman | EPPlus,683092,444119,1127211,60.60,39.40,2703093,1876291,4579384,59.03,40.97,108754,52017,160771,67.65,32.35
C#,BearishSun | BansheeEngine,191058,123098,314156,60.82,39.18,861598,513299,1374897,62.67,37.33,31420,12244,43664,71.96,28.04
C#,StackExchange | StackExchange.Redis,331035,111199,442234,74.86,25.14,1302986,420929,1723915,75.58,24.42,44043,9043,53086,82.97,17.03
